COMPNOS,NatureCode,Location
120451807,BEMVRT,"(42.31671635, -71.09373455)"
120451853,BEMVRT,"(42.34919135, -71.09086955)"
120450842,INVEST,"(42.26448566, -71.10695225)"
120450703,FIGHT ,"(42.35035635, -71.07631956)"
120451739,VANRPT,"(42.34922135, -71.08948955)"
120450865,MVA   ,"(42.28309136, -71.09775956)"
120450882,UNCONS,"(42.27564461, -71.14564376)"
120451718,VANRPT,"(42.33612135, -71.07982956)"
120453856,VANRPT,"(42.37767134, -71.05458456)"
120452134,VANRPT,"(42.37827451, -71.05509322)"
120450916,BERPT ,"(42.38258135, -71.03187457)"
120450930,SSTOP ,"(42.32959135, -71.08461956)"
120450921,MISPER,"(42.32723569, -71.08059616)"
120454343,VANRPT,"(42.35095634, -71.06389956)"
120451918,STOLMV,"(42.32568135, -71.07319956)"
120450950,FIGHT ,"(42.28090636, -71.08764956)"
120451006,ARMROB,"(42.28079637, -71.09039953)"
120452065,BEMVRT,"(42.34846635, -71.08665456)"
120451601,VANRPT,"(42.32858817, -71.05364433)"
120451032,ALARMC,"(42.34710135, -71.07960455)"
120454287,THREAT,"(42.31089636, -71.08006455)"
120451040,IVPREM,"(42.32732655, -71.07946607)"
120448832,ARREST,"(42.29278579, -71.07330446)"
120451055,MVAINJ,"(42.34335135, -71.08570956)"
120450874,THREAT,"(42.29936636, -71.06978457)"
120451120,BEIP  ,"(42.34126625, -71.16602131)"
120451156,CD35  ,"(42.35307228, -71.06434623)"
120451181,CD35  ,"(42.36107634, -71.06890956)"
120451166,EMSMVA,"(42.32929135, -71.08248956)"
120454920,INVEST,"(42.35692134, -71.05876956)"
120451228,MVA   ,"(42.31824635, -71.05671956)"
120451183,PANHAN,"(42.35876135, -71.05157957)"
120451237,BEIP  ,"(42.32886135, -71.10238455)"
120451253,ARREST,"(42.37767634, -71.03557957)"
120451248,REQP  ,"(42.29488136, -71.08802956)"
120451261,SHOTS ,"(42.34261135, -71.08659956)"
120451252,IVMV  ,"(42.30389136, -71.07509956)"
120452178,BEMVRT,"(42.34521135, -71.09532955)"
120451288,ARREST,"(42.37788134, -71.03707957)"
120451297,HITRUN,"(42.35085135, -71.08950955)"
120451391,LARCRT,"(42.35965135, -71.05180957)"
120451323,SHOTS ,"(42.30486133, -71.10720918)"
120451351,VANIP ,"(42.35207505, -71.13529658)"
120451337,REQEP ,"(42.35456134, -71.06213956)"
120451356,FIGHT ,"(42.36426634, -71.06165955)"
120451804,BERPT ,"(42.24369137, -71.13185454)"
120451433,VANRPT,"(42.31830635, -71.09937455)"
120451892,STOLMV,"(42.35779104, -71.05314487)"
120451505,LARCRT,"(42.38976983, -71.00950435)"
120451400,FV    ,"(42.38747086, -71.01781742)"
120452192,REMOVE,"(42.33399593, -71.07639912)"
120451442,LARCRT,"(42.26275636, -71.10099954)"
120451635,HITRUN,"(42.28688092, -71.09218579)"
120473917,THREAT,"(42.33250218, -71.08364636)"
120451481,HITRUN,"(42.34829135, -71.07648956)"
120451439,TSTOP ,"(42.30810136, -71.06464957)"
120451464,IVPER ,"(42.33614135, -71.08162456)"
120451466,SHOT  ,"(42.32215135, -71.09849955)"
120451502,IVMV  ,"(42.31497635, -71.10600955)"
120479217,LSTPRP,"(42.35412634, -71.05258956)"
120453035,IVMV  ,"(42.33184135, -71.09740955)"
120451542,PERGUN,"(42.33123135, -71.04836957)"
120451578,IVPER ,"(42.35185599, -71.13305761)"
120451586,UNCONS,"(42.29249136, -71.05695457)"
120452832,BERPT ,"(42.33838665, -71.15158438)"
120451882,LARCRT,"(42.32612007, -71.05350618)"
120451899,IVDRUG,"(42.3286598, -71.08561842)"
120451596,BEIP  ,"(42.35455043, -71.12670472)"
120451603,REQP  ,"(42.34116135, -71.07639956)"
120468808,BERPT ,"(42.35505634, -71.06084456)"
120464284,VANRPT,"(42.31686636, -71.08872955)"
120452793,HITRUN,"(42.34386135, -71.06562956)"
120451875,BEMVRT,"(42.32742635, -71.07702455)"
120451723,MISC  ,"(42.33960135, -71.05532956)"
120451642,SDNDTH,"(42.36765134, -71.03710456)"
120453567,IVPREM,"(42.34947634, -71.07708955)"
120451636,ARREST,"(42.32629135, -71.07090956)"
120451677,IVPER ,"(42.26325515, -71.10699792)"
120451687,IVPER ,"(42.32964635, -71.05265956)"
120452775,LARCRT,"(42.32618135, -71.09417955)"
120451713,MISPER,"(42.27445636, -71.07202956)"
120464782,LARCRT,"(42.3281673, -71.09534542)"
120451678,VANRPT,"(42.28523136, -71.06049956)"
120452229,LARCRT,"(42.34163635, -71.08639955)"
120451714,LARCIP,"(42.37493134, -71.03978957)"
120451772,FDPROP,"(42.34986409, -71.14529739)"
120451728,ARREST,"(42.36805134, -71.03801957)"
120451949,BERPT ,"(42.33614135, -71.08162456)"
120451757,SSTOP ,"(42.34711134, -71.08763455)"
120454583,BERPT ,"(42.38868069, -70.99891961)"
120451771,REQP  ,"(42.32746135, -71.05371956)"
120451774,TSTOP ,"(42.33151135, -71.07083456)"
120451780,MVBLDR,"(42.23523137, -71.13212954)"
120451787,SSTOP ,"(42.32899322, -71.07756988)"
120453342,BEMVRT,"(42.36394634, -71.05943956)"
120451796,IVPER ,"(42.35553202, -71.05089093)"
120472456,LARCRT,"(42.30011498, -71.07108061)"
120454738,VANRPT,"(42.3101963, -71.05168049)"
120451835,MVANO ,"(42.35087135, -71.06304956)"
120451837,LARCIP,"(42.29848136, -71.06315456)"
120451970,LARCRT,"(42.32318635, -71.08434956)"
120455337,BEMVRT,"(42.33748135, -71.09331955)"
120451865,TSTOP ,"(42.30366136, -71.06837957)"
120452589,BERPTA,"(42.38232134, -71.01686458)"
120451852,LARCRT,"(42.28486136, -71.04434457)"
